simplified,vietnamese,pinyin,english,hsk_level
这么,,zhè me,so much; this much; how much?; this way; like this,5
这时,,zhè shí,at this time; at this moment,5
这时候,,zhè shíhòu,At this moment,5
这些,,zhè xiē,these,5
这样,,zhè yàng,this kind of; so; this way; like this; such,5
着,,zhāo,(chess) move; trick; all right!; (dialect) to add,5
着火,,zháo huǒ,to catch fire,5
着急,,zháo jí,to worry; to feel anxious; to feel a sense of urgency; to be in a hurry; Taiwan pr. [zhāo jí],5
著名,,zhù míng,famous; noted; well-known; celebrated,5
著作,,zhù zuò,to write; literary work; book; article; writings,5
针,,zhēn,needle; pin; injection; stitch,5
针对,,zhēn duì,to target; to focus on; to be aimed at or against; in response to,5
珍贵,,zhēn guì,precious,5
珍惜,,zhēn xī,to treasure; to value; to cherish,5
珍珠,,zhēn zhū,pearl,5
真,,zhēn,really; truly; indeed; real; true; genuine,5
真诚,,zhēn chéng,sincere; genuine; true,5
真的,,zhēn de,"really, truly, indeed",5
真理,,zhēn lǐ,truth,5
真实,,zhēn shí,true; real,5
真相,,zhēn xiàng,the truth about sth; the actual facts,5
真正,,zhēn zhèng,genuine; real; true; really; indeed,5
诊断,,zhěn duàn,to diagnose,5
阵,,zhèn,disposition of troops; wave; spate; burst; spell; short period of time; classifier for events or states of short duration,5
振动,,zhèn dòng,to vibrate; to shake; vibration,5
震惊,,zhèn jīng,to shock; to astonish,5
争,,zhēng,to strive for; to vie for; to argue or debate; deficient or lacking (dialect); how or what (literary),5
争论,,zhēng lùn,to argue; to debate; to contend; argument; contention; controversy; debate,5
争取,,zhēng qǔ,to fight for; to strive for; to win over,5
争议,,zhēng yì,controversy; dispute; to dispute,5
征服,,zhēng fú,to conquer; to subdue; to vanquish,5
征求,,zhēng qiú,"to solicit; to seek; to request (opinions, feedback etc); to petition",5
挣,,zhēng,used in 挣扎,5
挣钱,,zhèng qián,to make money,5
整,,zhěng,exactly; in good order; whole; complete; entire; in order; orderly; to repair; to mend; to renovate; (coll.) to fix sb; to give sb a hard time; to mess with sb,5
整个,,zhěng gè,whole; entire; total,5
整理,,zhěng lǐ,"to arrange; to tidy up; to sort out; to straighten out; to list systematically; to collate (data, files); to pack (luggage)",5
整齐,,zhěng qí,orderly; neat; even; tidy,5
整体,,zhěng tǐ,"whole entity; entire body; synthesis; as a whole (situation, construction, team etc); global; macrocosm; integral; holistic; whole",5
整天,,zhěng tiān,all day long; whole day,5
整整,,zhěng zhěng,whole; full,5
正,,zhēng,first month of the lunar year,5
正版,,zhèng bǎn,genuine; legal; see also 盗版,5
正常,,zhèng cháng,regular; normal; ordinary,5
正规,,zhèng guī,regular; according to standards,5
正好,,zhèng hǎo,just (in time); just right; just enough; to happen to; to chance to; by chance; it just so happens that,5
正确,,zhèng què,correct; sound; right; proper,5
正如,,zhèng rú,just as; precisely as,5
正式,,zhèng shì,formal; official,5
正是,,zhèng shì,is precisely,5
正义,,zhèng yì,justice; righteousness; just; righteous,5
正在,,zhèng zài,just at (that time); right in (that place); right in the middle of (doing sth),5
证,,zhèng,to admonish; variant of 证,5
证件,,zhèng jiàn,certificate; papers; credentials; document; ID,5
证据,,zhèng jù,evidence; proof; testimony,5
证明,,zhèng míng,proof; certificate; identification; testimonial; to prove; to testify; to confirm the truth of,5
证实,,zhèng shí,to confirm (sth to be true); to verify,5
证书,,zhèng shū,credentials; certificate,5
政府,,zhèng fǔ,government,5
政治,,zhèng zhì,politics; political,5
之后,,zhī hòu,after; behind; (at the beginning of a sentence) afterwards; since then,5
之间,,zhī jiān,"(after a noun) between; among; amid; (used after certain bisyllabic words to form expressions indicating a short period of time, e.g. 弹指之间)",5
之内,,zhī nèi,inside; within,5
之前,,zhī qián,before; prior to; ago; previously; beforehand,5
之外,,zhī wài,outside; excluding,5
之下,,zhī xià,under; beneath; less than,5
之一,,zhī yī,"one of (sth); one out of a multitude; one (third, quarter, percent etc)",5
之中,,zhī zhōng,inside; among; in the midst of (doing sth); during,5
支,,Zhī,surname Zhi,5
支持,,zhī chí,to be in favor of; to support; to back; support; backing; to stand by,5
支出,,zhī chū,to spend; to pay out; expenses; expenditure,5
支付,,zhī fù,to pay (money),5
支配,,zhī pèi,to control; to dominate; to allocate,5
知道,,zhī dào,to know; to become aware of; also pr. [zhī dao],5
知识,,zhī shi,knowledge; intellectual,5
执行,,zhí xíng,to implement; to carry out; to execute; to run,5
直,,Zhí,"surname Zhi; Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 帝 descended from Shennong 神农 Farmer God",5
直播,,zhí bō,"(TV, radio) to broadcast live; live broadcast; (Internet) to livestream; (agriculture) direct seeding",5
直到,,zhí dào,until,5
直接,,zhí jiē,direct (opposite: indirect 间接); immediate; straightforward,5
直线,,zhí xiàn,straight line; sharply (rise or fall),5
值,,zhí,value; (to be) worth; to happen to; to be on duty,5
值班,,zhí bān,to work a shift; on duty,5
值得,,zhí de,to be worth; to deserve,5
职工,,zhí gōng,workers; staff,5
职能,,zhí néng,function; role,5
职位,,zhí wèi,position; post; job,5
职务,,zhí wù,post; position; job; duties,5
职业,,zhí yè,occupation; profession; vocation; professional,5
植物,,zhí wù,plant; vegetation,5
只,,zhǐ,only; merely; just; but,5
只不过,,zhǐ bu guò,only; merely; nothing but; no more than; it's just that ...,5
只好,,zhǐ hǎo,to have no other option but to ...; to have to; to be forced to,5
只见,,zhǐ jiàn,"to see (the same thing) over and over again; to see, to one's surprise, (sth happen suddenly)",5
只能,,zhǐ néng,can only; obliged to do sth; to have no other choice,5
只是,,zhǐ shì,merely; only; just; nothing but; simply; but; however,5
只要,,zhǐ yào,if only; so long as,5
只有,,zhǐ yǒu,"only have ...; there is only ...; (used in combination with 才) it is only if one ... (that one can ...) (Example: 只有通过治疗才能痊愈 ""the only way to cure it is with therapy""); it is only ... (who ...) (Example: 要 ""only men would have such a requirement""); (used to indicate that one has no alternative) one can only (do a certain thing) (Example: 服 ""the only thing you can do is give in"")",5
纸,,zhǐ,variant of 纸,5
指,,zhǐ,finger; to point at or to; to indicate or refer to; to depend on; to count on; (of hair) to stand on end,5
指标,,zhǐ biāo,(production) target; quota; index; indicator; sign; signpost; (computing) pointer,5
指出,,zhǐ chū,to indicate; to point out,5
指导,,zhǐ dǎo,to guide; to give directions; to direct; to coach; guidance; tuition,5
指挥,,zhǐ huī,to conduct; to command; to direct; conductor (of an orchestra),5
指甲,,zhǐ jia,fingernail,5
指示,,zhǐ shì,to point out; to indicate; to instruct; directives; instructions,5
指责,,zhǐ zé,to criticize; to find fault with; to denounce,5
至,,zhì,to arrive; most; to; until,5
至今,,zhì jīn,so far; to this day; until now,5
至少,,zhì shǎo,at least; (to say the) least,5
志愿,,zhì yuàn,aspiration; ambition; to volunteer,5
志愿者,,zhì yuàn zhě,volunteer,5
制成,,zhì chéng,to manufacture; to turn out (a product),5
制订,,zhì dìng,to work out; to formulate,5
制定,,zhì dìng,to draw up; to formulate,5
制度,,zhì dù,"system (e.g. political, adminstrative etc); institution",5
制约,,zhì yuē,to restrict; condition,5
制造,,zhì zào,to manufacture; to make,5
制作,,zhì zuò,to make; to manufacture,5
治,,zhì,to rule; to govern; to manage; to control; to harness (a river); to treat (a disease); to wipe out (a pest); to punish; to research,5
治安,,zhì ān,law and order; public security,5
治理,,zhì lǐ,to govern; to administer; to manage; to control; governance,5
治疗,,zhì liáo,to treat (an illness); medical treatment; therapy,5
质量,,zhì liàng,quality; (physics) mass,5
智力,,zhì lì,intelligence; intellect,5
智能,,zhì néng,"intelligent; able; smart (phone, system, bomb etc)",5
中,,Zhōng,China; Chinese; surname Zhong,5
中部,,zhōng bù,middle part; central section,5
中餐,,zhōng cān,lunch; Chinese meal; Chinese food,5
中毒,,zhòng dú,to be poisoned,5
中断,,zhōng duàn,to cut short; to break off; to discontinue; to interrupt,5
中国,,Zhōng guó,China,5
中华民族,,Zhōng huá mín zú,the Chinese nation; the Chinese people (collective reference to all the ethnic groups in China),5
中级,,zhōng jí,middle level (in a hierarchy),5
中间,,zhōng jiān,the middle; the inside; in the middle; within; between; among; during; in the meantime,5
中奖,,zhòng jiǎng,to win a prize (in a lottery etc),5
中介,,zhōng jiè,to act as intermediary; to link; intermediate; inter-; agency; agent,5
中年,,zhōng nián,middle age,5
中秋节,,Zhōng qiū jié,the Mid-Autumn Festival on 15th of 8th lunar month,5
中文,,Zhōng wén,Chinese language,5
中午,,zhōng wǔ,noon; midday,5
中小学,,zhōng xiǎo xué,middle and elementary school,5
中心,,zhōng xīn,center; heart; core,5
中学,,zhōng xué,middle school,5
中学生,,zhōng xué shēng,middle-school student; high school student,5
中央,,zhōng yāng,central; middle; center; central authorities (of a state),5
中药,,zhōng yào,traditional Chinese medicine,5
中医,,Zhōng yī,traditional Chinese medical science; a doctor trained in Chinese medicine,5
终点,,zhōng diǎn,the end; end point; finishing line (in a race); destination; terminus,5
终身,,zhōng shēn,lifelong; all one's life; marriage,5
终于,,zhōng yú,at last; in the end; finally; eventually,5
终止,,zhōng zhǐ,to stop; to terminate,5
钟,,Zhōng,surname Zhong,5
种,,zhǒng,"seed; species; kind; type; classifier for types, kinds, sorts",5
种类,,zhǒng lèi,kind; genus; type; category; variety; species; sort; class,5
种植,,zhòng zhí,to plant; to grow (a crop); to cultivate,5
种子,,zhǒng zi,seed,5
众多,,zhòng duō,numerous,5
重,,chóng,to repeat; repetition; again; re-; classifier: layer,5
重大,,zhòng dà,great; important; major; significant,5
重点,,chóng diǎn,to recount (e.g. results of election); to re-evaluate,5
重复,,chóng fù,to repeat; to duplicate,5
重量,,zhòng liàng,weight,5
重视,,zhòng shì,to attach importance to sth; to value,5
重新,,chóng xīn,again; once more; re-,5
重要,,zhòng yào,important; significant; major,5
周,,Zhōu,surname Zhou; Zhou Dynasty (1046-256 BC),5
周末,,zhōu mò,weekend,5
周年,,zhōu nián,anniversary; annual,5
周期,,zhōu qī,period; cycle,5
周围,,zhōu wéi,environs; surroundings; periphery,5
猪,,zhū,hog; pig; swine,5
竹子,,zhú zi,bamboo,5
逐步,,zhú bù,progressively; step by step,5
逐渐,,zhú jiàn,gradually,5
主办,,zhǔ bàn,to organize; to host (a conference or sports event),5
主持,,zhǔ chí,to take charge of; to manage or direct; to preside over; to uphold; to stand for (justice etc); to host (a TV or radio program etc); (TV) anchor,5
主导,,zhǔ dǎo,leading; dominant; prevailing; to lead; to direct; to dominate,5
主动,,zhǔ dòng,to take the initiative; to do sth of one's own accord; spontaneous; active; opposite: passive 被动; drive (of gears and shafts etc),5
主观,,zhǔ guān,subjective,5
主管,,zhǔ guǎn,in charge; responsible for; person in charge; manager,5
主人,,zhǔ rén,master; host; owner,5
主任,,zhǔ rèn,director; head,5
主题,,zhǔ tí,theme; subject,5
主体,,zhǔ tǐ,main part; bulk; body; subject; agent,5
主席,,zhǔ xí,chairperson; premier; chairman,5
主要,,zhǔ yào,main; principal; major; primary,5
主意,,zhǔ yi,plan; idea; decision; Beijing pr. [zhú yi],5
主张,,zhǔ zhāng,to advocate; to stand for; view; position; stand; proposition; viewpoint; assertion,5
住,,zhù,"to live; to dwell; to stay; to reside; to stop; (suffix indicating firmness, steadiness, or coming to a halt)",5
住房,,zhù fáng,housing,5
住院,,zhù yuàn,to be in hospital; to be hospitalized,5
助理,,zhù lǐ,assistant,5
助手,,zhù shǒu,assistant; helper,5
注册,,zhù cè,to register; to enroll,5
注射,,zhù shè,injection; to inject,5
注视,,zhù shì,to look attentively at; to closely watch; to gaze at,5
注意,,zhù yì,to take note of; to pay attention to,5
注重,,zhù zhòng,to pay attention to; to emphasize,5
祝,,Zhù,surname Zhu,5
祝福,,zhù fú,blessings; to wish sb well,5
祝贺,,zhù hè,to congratulate; congratulations,5
抓,,zhuā,to grab; to catch; to arrest; to snatch; to scratch,5
抓紧,,zhuā jǐn,to keep a firm grip on; to pay close attention to; to lose no time in (doing sth),5
抓住,,zhuā zhù,to grab hold of; to capture,5
专辑,,zhuān jí,album; record (music); special collection of printed or broadcast material,5
专家,,zhuān jiā,expert; specialist,5
专利,,zhuān lì,patent; sth uniquely enjoyed (or possessed etc) by a certain group of people; monopoly,5
专门,,zhuān mén,specialist; specialized; customized,5
专题,,zhuān tí,"specific topic (addressed by a book, lecture, TV program etc); article, report or program etc on a specific topic",5
专心,,zhuān xīn,to focus one's attention; to concentrate on (doing sth),5
专业,,zhuān yè,specialty; specialized field; main field of study (at university); major; professional,5
转,,zhuǎi,see 转文,5
转变,,zhuǎn biàn,to change; to transform; shift; transformation,5
转动,,zhuǎn dòng,to turn sth around; to swivel,5
转告,,zhuǎn gào,to pass on; to communicate; to transmit,5
转化,,zhuǎn huà,to change; to transform; isomerization (chemistry),5
转换,,zhuǎn huàn,to change; to switch; to convert; to transform,5
转让,,zhuǎn ràng,"to transfer (ownership, rights etc)",5
转身,,zhuǎn shēn,(of a person) to turn round; to face about; (of a widow) to remarry (archaic),5
转弯,,zhuǎn wān,to turn; to go around a corner,5
转向,,zhuǎn xiàng,to change direction; fig. to change one's stance,5
转移,,zhuǎn yí,to shift; to relocate; to transfer; (fig.) to shift (attention); to change (the subject etc); (medicine) to metastasize,5
装,,zhuāng,adornment; to adorn; dress; clothing; costume (of an actor in a play); to play a role; to pretend; to install; to fix; to wrap (sth in a bag); to load; to pack,5
装饰,,zhuāng shì,to decorate; decoration; decorative; ornamental,5
装修,,zhuāng xiū,to decorate; interior decoration; to fit up; to renovate,5
装置,,zhuāng zhì,to install; installation; equipment; system; unit; device,5
